county_id,county,state,state_abbr,division,region,recs_2009_reportable_domain,state_fips,county_fips
2417,Oscoda,Michigan,MI,East North Central,Midwest,8,26,135
597,Perkins,Nebraska,NE,West North Central,Midwest,11,31,135
961,Monroe,Iowa,IA,West North Central,Midwest,10,19,135
785,Stephens,Oklahoma,OK,West South Central,South,20,40,137
1145,Morgan,Illinois,IL,East North Central,Midwest,6,17,137
1101,Monroe,Missouri,MO,West North Central,Midwest,12,29,137
2243,Waushara,Wisconsin,WI,East North Central,Midwest,9,55,137
3140,Otsego,Michigan,MI,East North Central,Midwest,8,26,137
2386,Putnam,Ohio,OH,East North Central,Midwest,7,39,137
2032,Ripley,Indiana,IN,East North Central,Midwest,7,18,137
813,Norton,Kansas,KS,West North Central,Midwest,11,20,137
986,Montgomery,Iowa,IA,West North Central,Midwest,10,19,137
872,Pierce,Nebraska,NE,West North Central,Midwest,11,31,139
2222,Moultrie,Illinois,IL,East North Central,Midwest,6,17,139
2348,Rush,Indiana,IN,East North Central,Midwest,7,18,139
2162,Polk,Tennessee,TN,East South Central,South,19,47,139
1915,Tippah,Mississippi,MS,East South Central,South,18,28,139
868,O'Brien,Iowa,IA,West North Central,Midwest,10,19,141
1086,Wood,Wisconsin,WI,East North Central,Midwest,9,55,141
722,Osborne,Kansas,KS,West North Central,Midwest,11,20,141
2043,Logan,Kentucky,KY,East South Central,South,18,21,141
2169,Haralson,Georgia,GA,South Atlantic,South,15,13,143
1024,Osceola,Iowa,IA,West North Central,Midwest,10,19,143
1969,New Madrid,Missouri,MO,West North Central,Midwest,12,29,143
748,Ottawa,Kansas,KS,West North Central,Midwest,11,20,143
2292,Roscommon,Michigan,MI,East North Central,Midwest,8,26,143
2688,Pittsylvania,Virginia,VA,South Atlantic,South,13,51,143
1401,Erath,Texas,TX,West South Central,South,21,48,143
917,Polk,Nebraska,NE,West North Central,Midwest,11,31,143
2548,Anderson,South Carolina,SC,South Atlantic,South,16,45,007
2164,Cherokee,Alabama,AL,East South Central,South,18,1,019
2757,Darlington,South Carolina,SC,South Atlantic,South,16,45,031
1956,Colbert,Alabama,AL,East South Central,South,18,1,033
2715,Kershaw,South Carolina,SC,South Atlantic,South,16,45,055
1039,Sibley,Minnesota,MN,West North Central,Midwest,10,27,143
2797,Perquimans,North Carolina,NC,South Atlantic,South,16,37,143
2069,Scott,Indiana,IN,East North Central,Midwest,7,18,143
1916,Union,Mississippi,MS,East South Central,South,18,28,145
723,Pawnee,Kansas,KS,West North Central,Midwest,11,20,145
2750,Person,North Carolina,NC,South Atlantic,South,16,37,145
2315,Shelby,Indiana,IN,East North Central,Midwest,7,18,145
2424,Saginaw,Michigan,MI,East North Central,Midwest,8,26,145
819,Red Willow,Nebraska,NE,West North Central,Midwest,11,31,145
967,Page,Iowa,IA,West North Central,Midwest,10,19,145
1398,Falls,Texas,TX,West South Central,South,21,48,145
1719,Harris,Georgia,GA,South Atlantic,South,15,13,145
1018,Steele,Minnesota,MN,West North Central,Midwest,10,27,147
1013,Palo Alto,Iowa,IA,West North Central,Midwest,10,19,147
774,Washington,Oklahoma,OK,West South Central,South,20,40,147
835,Phillips,Kansas,KS,West North Central,Midwest,11,20,147
2223,Piatt,Illinois,IL,East North Central,Midwest,6,17,147
2389,Seneca,Ohio,OH,East North Central,Midwest,7,39,147
1578,Walthall,Mississippi,MS,East South Central,South,18,28,147
1706,Heard,Georgia,GA,South Atlantic,South,15,13,149
1272,Oregon,Missouri,MO,West North Central,Midwest,12,29,149
2320,Starke,Indiana,IN,East North Central,Midwest,7,18,149
2340,St. Joseph,Michigan,MI,East North Central,Midwest,8,26,149
2369,Shelby,Ohio,OH,East North Central,Midwest,7,39,149
241,Stevens,Minnesota,MN,West North Central,Midwest,10,27,149
1510,Titus,Texas,TX,West South Central,South,21,48,449
1381,Fisher,Texas,TX,West South Central,South,21,48,151
734,Pratt,Kansas,KS,West North Central,Midwest,11,20,151
1497,Cherokee,Texas,TX,West South Central,South,21,48,073
1499,Nacogdoches,Texas,TX,West South Central,South,21,48,347
447,Ward,Texas,TX,West South Central,South,21,48,475
1014,Pocahontas,Iowa,IA,West North Central,Midwest,10,19,151
2338,Steuben,Indiana,IN,East North Central,Midwest,7,18,151
242,Swift,Minnesota,MN,West North Central,Midwest,10,27,151
926,Saline,Nebraska,NE,West North Central,Midwest,11,31,151
1641,Wayne,Mississippi,MS,East South Central,South,18,28,153
821,Rawlins,Kansas,KS,West North Central,Midwest,11,20,153
668,Floyd,Texas,TX,West South Central,South,21,48,153
2455,Trumbull,Ohio,OH,East North Central,Midwest,7,39,155
809,Marshall,Oklahoma,OK,West South Central,South,20,40,095
2205,Putnam,Illinois,IL,East North Central,Midwest,6,17,155
2425,Shiawassee,Michigan,MI,East North Central,Midwest,8,26,155
1798,Irwin,Georgia,GA,South Atlantic,South,15,13,155
2659,Pulaski,Virginia,VA,South Atlantic,South,13,51,155
941,Saunders,Nebraska,NE,West North Central,Midwest,11,31,155
1655,Webster,Mississippi,MS,East South Central,South,18,28,155
2018,Marshall,Kentucky,KY,East South Central,South,18,21,157
1117,Poweshiek,Iowa,IA,West North Central,Midwest,10,19,157
2747,Rockingham,North Carolina,NC,South Atlantic,South,16,37,157
585,Scotts Bluff,Nebraska,NE,West North Central,Midwest,11,31,157
912,Republic,Kansas,KS,West North Central,Midwest,11,20,157
750,Rice,Kansas,KS,West North Central,Midwest,11,20,159
1661,Winston,Mississippi,MS,East South Central,South,18,28,159
1437,Goliad,Texas,TX,West South Central,South,21,48,175
2157,Van Buren,Tennessee,TN,East South Central,South,19,47,175
2066,Washington,Indiana,IN,East North Central,Midwest,7,18,175
1823,Laurens,Georgia,GA,South Atlantic,South,15,13,175
762,Shawnee,Kansas,KS,West North Central,Midwest,11,20,177
2636,Washington,Virginia,VA,South Atlantic,South,13,51,191
2779,Wayne,North Carolina,NC,South Atlantic,South,16,37,191
2586,Perry,Kentucky,KY,East South Central,South,18,21,193
2303,Tipton,Indiana,IN,East North Central,Midwest,7,18,159
2377,Union,Ohio,OH,East North Central,Midwest,7,39,159
253,Wadena,Minnesota,MN,West North Central,Midwest,10,27,159
1837,Richmond,Georgia,GA,South Atlantic,South,15,13,245
997,Ringgold,Iowa,IA,West North Central,Midwest,10,19,159
287,Glenn,California,CA,Pacific,West,26,6,021
918,Seward,Nebraska,NE,West North Central,Midwest,11,31,159
1917,Yalobusha,Mississippi,MS,East South Central,South,18,28,161
2600,Mason,Kentucky,KY,East South Central,South,18,21,161
1025,Sac,Iowa,IA,West North Central,Midwest,10,19,161
1040,Waseca,Minnesota,MN,West North Central,Midwest,10,27,161
1908,Stewart,Tennessee,TN,East South Central,South,19,47,161
476,Yavapai,Arizona,AZ,Mountain,West,24,4,025
2344,Van Wert,Ohio,OH,East North Central,Midwest,7,39,161
2358,Union,Indiana,IN,East North Central,Midwest,7,18,161
2426,Washtenaw,Michigan,MI,East North Central,Midwest,8,26,161
1131,Rock Island,Illinois,IL,East North Central,Midwest,6,17,161
2542,Rutherford,North Carolina,NC,South Atlantic,South,16,37,161
1428,Freestone,Texas,TX,West South Central,South,21,48,161
1986,St. Clair,Illinois,IL,East North Central,Midwest,6,17,163
2611,Vinton,Ohio,OH,East North Central,Midwest,7,39,163
832,Sherman,Nebraska,NE,West North Central,Midwest,11,31,163
724,Rooks,Kansas,KS,West North Central,Midwest,11,20,163
1359,Frio,Texas,TX,West South Central,South,21,48,163
2036,Meade,Kentucky,KY,East South Central,South,18,21,163
1564,Yazoo,Mississippi,MS,East South Central,South,18,28,163
1136,Scott,Iowa,IA,West North Central,Midwest,10,19,163
444,Gaines,Texas,TX,West South Central,South,21,48,165
1842,Jenkins,Georgia,GA,South Atlantic,South,15,13,165
2024,Saline,Illinois,IL,East North Central,Midwest,6,17,165
725,Rush,Kansas,KS,West North Central,Midwest,11,20,165
1032,Watonwan,Minnesota,MN,West North Central,Midwest,10,27,165
2270,Wexford,Michigan,MI,East North Central,Midwest,8,26,165
980,Shelby,Iowa,IA,West North Central,Midwest,10,19,165
1230,Polk,Missouri,MO,West North Central,Midwest,12,29,167
726,Russell,Kansas,KS,West North Central,Midwest,11,20,167
2227,Vigo,Indiana,IN,East North Central,Midwest,7,18,167
452,Garza,Texas,TX,West South Central,South,21,48,169
1247,Pulaski,Missouri,MO,West North Central,Midwest,12,29,169
2712,Stokes,North Carolina,NC,South Atlantic,South,16,37,169
2117,Trousdale,Tennessee,TN,East South Central,South,19,47,169
751,Saline,Kansas,KS,West North Central,Midwest,11,20,169
2328,Wabash,Indiana,IN,East North Central,Midwest,7,18,169
2095,Metcalfe,Kentucky,KY,East South Central,South,18,21,169
1822,Jones,Georgia,GA,South Atlantic,South,15,13,169
2399,Wayne,Ohio,OH,East North Central,Midwest,7,39,169
927,Thayer,Nebraska,NE,West North Central,Midwest,11,31,169
1811,Lamar,Georgia,GA,South Atlantic,South,15,13,171
717,Scott,Kansas,KS,West North Central,Midwest,11,20,171
1118,Tama,Iowa,IA,West North Central,Midwest,10,19,171
1146,Scott,Illinois,IL,East North Central,Midwest,6,17,171
2336,Williams,Ohio,OH,East North Central,Midwest,7,39,171
820,Thomas,Nebraska,NE,West North Central,Midwest,11,31,171
1349,Gillespie,Texas,TX,West South Central,South,21,48,171
462,Glasscock,Texas,TX,West South Central,South,21,48,173
503,Davis,Utah,UT,Mountain,West,23,49,011
385,Butte,Idaho,ID,Mountain,West,23,16,023
504,Morgan,Utah,UT,Mountain,West,23,49,029
374,Boise,Idaho,ID,Mountain,West,23,16,015
375,Canyon,Idaho,ID,Mountain,West,23,16,027
376,Gem,Idaho,ID,Mountain,West,23,16,045
95,Wallowa,Oregon,OR,Pacific,West,27,41,063
346,Benton,Oregon,OR,Pacific,West,27,41,003
347,Douglas,Oregon,OR,Pacific,West,27,41,019
300,Harney,Oregon,OR,Pacific,West,27,41,025
942,Thurston,Nebraska,NE,West North Central,Midwest,11,31,173
968,Taylor,Iowa,IA,West North Central,Midwest,10,19,173
51,Clackamas,Oregon,OR,Pacific,West,27,41,005
75,Grant,Washington,WA,Pacific,West,27,53,025
76,Kittitas,Washington,WA,Pacific,West,27,53,037
77,Klickitat,Washington,WA,Pacific,West,27,53,039
78,Lincoln,Washington,WA,Pacific,West,27,53,043
708,Seward,Kansas,KS,West North Central,Midwest,11,20,175
1108,Randolph,Missouri,MO,West North Central,Midwest,12,29,175
2206,Stark,Illinois,IL,East North Central,Midwest,6,17,175
2391,Wyandot,Ohio,OH,East North Central,Midwest,7,39,175
3081,Caledonia,Vermont,VT,New England,Northeast,1,50,005
3082,Essex,Vermont,VT,New England,Northeast,1,50,009
3078,Hillsborough,New Hampshire,NH,New England,Northeast,1,33,011
3079,Merrimack,New Hampshire,NH,New England,Northeast,1,33,013
3083,Orange,Vermont,VT,New England,Northeast,1,50,017
3080,Sullivan,New Hampshire,NH,New England,Northeast,1,33,019
3066,Norfolk,Massachusetts,MA,New England,Northeast,2,25,021
833,Valley,Nebraska,NE,West North Central,Midwest,11,31,175
994,Union,Iowa,IA,West North Central,Midwest,10,19,175
2532,Transylvania,North Carolina,NC,South Atlantic,South,16,37,175
2228,Stephenson,Illinois,IL,East North Central,Midwest,6,17,177
2349,Wayne,Indiana,IN,East North Central,Midwest,7,18,177
1097,Van Buren,Iowa,IA,West North Central,Midwest,10,19,177
1273,Reynolds,Missouri,MO,West North Central,Midwest,12,29,179
2965,Orleans,New York,NY,Middle Atlantic,Northeast,3,36,073
2926,Mifflin,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,087
2939,Montour,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,093
2966,Steuben,New York,NY,Middle Atlantic,Northeast,3,36,101
2954,Snyder,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,109
2955,Union,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,119
2967,Wyoming,New York,NY,Middle Atlantic,Northeast,3,36,121
873,Wayne,Nebraska,NE,West North Central,Midwest,11,31,179
2959,Allegany,New York,NY,Middle Atlantic,Northeast,3,36,003
2960,Cattaraugus,New York,NY,Middle Atlantic,Northeast,3,36,009
2930,Clinton,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,035
2936,Columbia,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,037
2957,Jefferson,New York,NY,Middle Atlantic,Northeast,3,36,045
2931,Elk,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,047
2937,Luzerne,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,079
2938,Lycoming,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,081
718,Sheridan,Kansas,KS,West North Central,Midwest,11,20,179
2008,Gibson,Indiana,IN,East North Central,Midwest,7,18,051
2010,Pike,Indiana,IN,East North Central,Midwest,7,18,125
2039,Spencer,Indiana,IN,East North Central,Midwest,7,18,147
2011,Vanderburgh,Indiana,IN,East North Central,Midwest,7,18,163
2012,Warrick,Indiana,IN,East North Central,Midwest,7,18,173
2007,Wabash,Illinois,IL,East North Central,Midwest,6,17,185
2572,Bath,Kentucky,KY,East South Central,South,18,21,011
2588,Carter,Kentucky,KY,East South Central,South,18,21,043
2574,Elliott,Kentucky,KY,East South Central,South,18,21,063
2589,Fleming,Kentucky,KY,East South Central,South,18,21,069
2576,Magoffin,Kentucky,KY,East South Central,South,18,21,153
2577,Menifee,Kentucky,KY,East South Central,South,18,21,165
2578,Morgan,Kentucky,KY,East South Central,South,18,21,175
2579,Rowan,Kentucky,KY,East South Central,South,18,21,205
2580,Wolfe,Kentucky,KY,East South Central,South,18,21,237
1119,Wapello,Iowa,IA,West North Central,Midwest,10,19,179
685,Gray,Texas,TX,West South Central,South,21,48,179
2538,Washington,Tennessee,TN,East South Central,South,19,47,179
2718,Union,North Carolina,NC,South Atlantic,South,16,37,179
22,Nome,Alaska,AK,Pacific,West,27,2,180
1964,Union,Illinois,IL,East North Central,Midwest,6,17,181
1274,Ripley,Missouri,MO,West North Central,Midwest,12,29,181
845,Webster,Nebraska,NE,West North Central,Midwest,11,31,181
638,Sherman,Kansas,KS,West North Central,Midwest,11,20,181
2601,Nicholas,Kentucky,KY,East South Central,South,18,21,181
2784,Vance,North Carolina,NC,South Atlantic,South,16,37,181
995,Warren,Iowa,IA,West North Central,Midwest,10,19,181
1939,Wayne,Tennessee,TN,East South Central,South,19,47,181
843,Smith,Kansas,KS,West North Central,Midwest,11,20,183
2186,Vermilion,Illinois,IL,East North Central,Midwest,6,17,183
2334,Whitley,Indiana,IN,East North Central,Midwest,7,18,183
834,Wheeler,Nebraska,NE,West North Central,Midwest,11,31,183
709,Stafford,Kansas,KS,West North Central,Midwest,11,20,185
919,York,Nebraska,NE,West North Central,Midwest,11,31,185
1005,Wayne,Iowa,IA,West North Central,Midwest,10,19,185
646,Stanton,Kansas,KS,West North Central,Midwest,11,20,187
1045,Webster,Iowa,IA,West North Central,Midwest,10,19,187
1132,Warren,Illinois,IL,East North Central,Midwest,6,17,187
647,Stevens,Kansas,KS,West North Central,Midwest,11,20,189
1046,Winnebago,Iowa,IA,West North Central,Midwest,10,19,189
669,Hale,Texas,TX,West South Central,South,21,48,189
1997,Wayne,Illinois,IL,East North Central,Midwest,6,17,191
403,Esmeralda,Nevada,NV,Mountain,West,25,32,009
2935,Bradford,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,015
2934,Chemung,New York,NY,Middle Atlantic,Northeast,3,36,015
686,Hall,Texas,TX,West South Central,South,21,48,191
490,Delta,Colorado,CO,Mountain,West,22,8,029
1058,Winneshiek,Iowa,IA,West North Central,Midwest,10,19,191
634,Lincoln,Colorado,CO,Mountain,West,22,8,073
2602,Pendleton,Kentucky,KY,East South Central,South,18,21,191
740,Sumner,Kansas,KS,West North Central,Midwest,11,20,191
1402,Hamilton,Texas,TX,West South Central,South,21,48,193
719,Thomas,Kansas,KS,West North Central,Midwest,11,20,193
1050,Worth,Iowa,IA,West North Central,Midwest,10,19,195
658,Hansford,Texas,TX,West South Central,South,21,48,195
727,Trego,Kansas,KS,West North Central,Midwest,11,20,195
2628,Pike,Kentucky,KY,East South Central,South,18,21,195
2207,Whiteside,Illinois,IL,East North Central,Midwest,6,17,195
2771,Wilson,North Carolina,NC,South Atlantic,South,16,37,195
1047,Wright,Iowa,IA,West North Central,Midwest,10,19,197
639,Wallace,Kansas,KS,West North Central,Midwest,11,20,199
1965,Williamson,Illinois,IL,East North Central,Midwest,6,17,199
1684,Pike,Georgia,GA,South Atlantic,South,15,13,231
1421,Hunt,Texas,TX,West South Central,South,21,48,231
9,Skagway-Hoonah-Angoon,Alaska,AK,Pacific,West,27,2,232
1110,Scotland,Missouri,MO,West North Central,Midwest,12,29,199
913,Washington,Kansas,KS,West North Central,Midwest,11,20,201
1474,Liberty,Texas,TX,West South Central,South,21,48,291
1817,Upson,Georgia,GA,South Atlantic,South,15,13,293
1729,Miller,Georgia,GA,South Atlantic,South,15,13,201
1348,Val Verde,Texas,TX,West South Central,South,21,48,465
1425,Van Zandt,Texas,TX,West South Central,South,21,48,467
1467,Victoria,Texas,TX,West South Central,South,21,48,469
1479,Walker,Texas,TX,West South Central,South,21,48,471
1459,Waller,Texas,TX,West South Central,South,21,48,473
1460,Washington,Texas,TX,West South Central,South,21,48,477
1329,Webb,Texas,TX,West South Central,South,21,48,479
1468,Wharton,Texas,TX,West South Central,South,21,48,481
640,Wichita,Kansas,KS,West North Central,Midwest,11,20,203
772,Wilson,Kansas,KS,West North Central,Midwest,11,20,205
2743,Guilford,North Carolina,NC,South Atlantic,South,16,37,081
2875,Suffolk,Virginia,VA,South Atlantic,South,13,51,800
659,Hartley,Texas,TX,West South Central,South,21,48,205
1103,Shelby,Missouri,MO,West North Central,Midwest,12,29,205
1382,Haskell,Texas,TX,West South Central,South,21,48,207
766,Woodson,Kansas,KS,West North Central,Midwest,11,20,207
2097,Russell,Kentucky,KY,East South Central,South,18,21,207
1212,Wyandotte,Kansas,KS,West North Central,Midwest,11,20,209
2084,Scott,Kentucky,KY,East South Central,South,18,21,209
1232,Stone,Missouri,MO,West North Central,Midwest,12,29,209
1449,Hays,Texas,TX,West South Central,South,21,48,209
1007,Sullivan,Missouri,MO,West North Central,Midwest,12,29,211
676,Hemphill,Texas,TX,West South Central,South,21,48,211
1323,Crittenden,Arkansas,AR,West South Central,South,20,5,035
697,Greer,Oklahoma,OK,West South Central,South,20,40,055
1181,Yell,Arkansas,AR,West South Central,South,20,5,149
2050,Simpson,Kentucky,KY,East South Central,South,18,21,213
1334,Hidalgo,Texas,TX,West South Central,South,21,48,215
2098,Taylor,Kentucky,KY,East South Central,South,18,21,217
1403,Hill,Texas,TX,West South Central,South,21,48,217
1967,Todd,Kentucky,KY,East South Central,South,18,21,219
850,Jones,South Dakota,SD,West North Central,Midwest,10,46,075
453,Hockley,Texas,TX,West South Central,South,21,48,219
827,Custer,Nebraska,NE,West North Central,Midwest,11,31,041
1410,Hood,Texas,TX,West South Central,South,21,48,221
2019,Trigg,Kentucky,KY,East South Central,South,18,21,221
2181,Paulding,Georgia,GA,South Atlantic,South,15,13,223
1240,Wayne,Missouri,MO,West North Central,Midwest,12,29,223
2075,Trimble,Kentucky,KY,East South Central,South,18,21,223
1191,Webster,Missouri,MO,West North Central,Midwest,12,29,225
2176,Pickens,Georgia,GA,South Atlantic,South,15,13,227
459,Howard,Texas,TX,West South Central,South,21,48,227
975,Worth,Missouri,MO,West North Central,Midwest,12,29,227
1249,Wright,Missouri,MO,West North Central,Midwest,12,29,229
2090,Washington,Kentucky,KY,East South Central,South,18,21,229
440,Hudspeth,Texas,TX,West South Central,South,21,48,229
660,Hutchinson,Texas,TX,West South Central,South,21,48,233
2170,Polk,Georgia,GA,South Atlantic,South,15,13,233
1373,Irion,Texas,TX,West South Central,South,21,48,235
1411,Jack,Texas,TX,West South Central,South,21,48,237
1464,Jackson,Texas,TX,West South Central,South,21,48,239
